"Resident
Town ID",District ID,Resident Town,Sent to District,School Year,School Type,PK,K,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,Total
59,265,Groton,Interdistrict School for Arts and Comm District,2009-10,Public,0,0,0,0,0,0,0,4,13,8,0,0,0,0,25
59,245,Groton,Learn,2009-10,Public,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
59,073,Groton,Lisbon School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
59,086,Groton,Montville School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
59,901,Groton,Norwich Free Academy,2009-10,Public,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
59,137,Groton,Stonington School District,2009-10,Public,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
60,244,Guilford,Area Cooperative Educational Services,2009-10,Public,0,1,0,0,0,1,1,3,0,0,0,0,0,1,7
60,014,Guilford,Branford School District,2009-10,Public,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,241,Guilford,Capitol Region Education Council,2009-10,Public,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60,900,Guilford,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,3,8,8,3,22
60,060,Guilford,Guilford School District,2009-10,Public,51,247,272,285,271,307,277,267,304,315,270,289,269,286,3710
60,106,Guilford,Old Saybrook School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
61,244,Haddam,Area Cooperative Educational Services,2009-10,Public,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
61,900,Haddam,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,7,10,4,2,23
61,042,Haddam,East Hampton School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
61,213,Haddam,Regional School District 13,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
61,217,Haddam,Regional School District 17,2009-10,Public,42,104,105,112,92,104,95,108,115,115,92,96,98,86,1364
62,244,Hamden,Area Cooperative Educational Services,2009-10,Public,1,2,2,2,4,4,8,6,5,7,3,6,7,17,74
62,268,Hamden,Common Ground High School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,4,2,2,1,9
62,900,Hamden,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,17,19,10,17,63
62,062,Hamden,Hamden School District,2009-10,Public,124,433,443,413,375,439,417,425,433,437,475,480,499,496,5889
62,286,Hamden,Highville Charter School District,2009-10,Public,14,13,13,17,9,13,6,6,4,5,0,0,0,0,100
62,261,Hamden,Jumoke Academy District,2009-10,Public,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
62,093,Hamden,New Haven School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
62,144,Hamden,Trumbull School District,2009-10,Public,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
62,148,Hamden,Wallingford School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
63,900,Hampton,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,6,1,2,5,14
63,058,Hampton,Griswold School District,2009-10,Public,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
63,063,Hampton,Hampton School District,2009-10,Public,20,17,17,17,11,26,19,16,0,0,0,0,0,0,143
63,078,Hampton,Mansfield School District,2009-10,Public,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
63,263,Hampton,Odyssey Community School District,2009-10,Public,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
63,211,Hampton,Regional School District 11,2009-10,Public,0,0,0,0,0,0,0,0,20,20,12,8,8,13,81
64,288,Hartford,Achievement First Hartford Academy Inc.,2009-10,Public,0,87,92,89,0,0,87,85,0,0,0,0,0,0,440
64,244,Hartford,Area Cooperative Educational Services,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
64,241,Hartford,Capitol Region Education Council,2009-10,Public,6,1,1,0,0,2,0,0,3,3,6,4,11,3,40
64,287,Hartford,Charter School for Young Children on Asylum Hill,2009-10,Public,45,23,21,0,0,0,0,0,0,0,0,0,0,0,89
64,900,Hartford,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,233,174,132,122,661
64,033,Hartford,Cromwell School District,2009-10,Public,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
64,043,Hartford,East Hartford School District,2009-10,Public,0,0,1,0,0,1,2,1,3,1,4,1,1,4,19
64,064,Hartford,Hartford School District,2009-10,Public,586,1505,1575,1411,1464,1399,1386,1194,1061,1034,1309,880,956,771,16531
64,261,Hartford,Jumoke Academy District,2009-10,Public,24,24,32,33,33,29,33,26,33,27,0,0,0,0,294
64,069,Hartford,Killingly School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
64,077,Hartford,Manchester School District,2009-10,Public,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
64,080,Hartford,Meriden School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
64,263,Hartford,Odyssey Community School District,2009-10,Public,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3
64,155,Hartford,West Hartford School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
64,164,Hartford,Windsor School District,2009-10,Public,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3
65,005,Hartland,Barkhamsted School District,2009-10,Public,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
65,023,Hartland,Canton School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
65,900,Hartland,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,2,0,1,3,6
65,056,Hartland,Granby School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,13,14,18,9,54
65,065,Hartland,Hartland School District,2009-10,Public,20,30,30,21,21,17,25,19,18,26,0,0,0,0,227
65,092,Hartland,New Hartford School District,2009-10,Public,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
65,207,Hartland,Regional School District 07,2009-10,Public,0,0,0,0,0,0,0,0,0,0,7,5,3,6,21
65,128,Hartland,Simsbury School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,3,0,2,1,6
65,139,Hartland,Suffield School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
66,004,Harwinton,Avon School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
66,241,Harwinton,Capitol Region Education Council,2009-10,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3
66,900,Harwinton,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,6,4,3,14,27
66,272,Harwinton,Explorations District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
66,210,Harwinton,Regional School District 10,2009-10,Public,26,62,70,50,73,65,63,78,74,91,54,92,68,71,937
67,287,Hebron,Charter School for Young Children on Asylum Hill,2009-10,Public,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,900,Hebron,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,4,5,1,3,13
67,067,Hebron,Hebron School District,2009-10,Public,78,120,151,155,146,189,173,160,0,0,0,0,0,0,1172
67,071,Hebron,Lebanon School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
67,077,Hebron,Manchester School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
67,208,Hebron,Regional School District 08,2009-10,Public,0,0,0,0,0,0,0,0,170,193,166,151,132,123,935
68,900,Kent,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
68,068,Kent,Kent School District,2009-10,Public,8,33,38,29,33,27,28,22,28,29,0,0,0,0,275
68,201,Kent,Regional School District 01,2009-10,Public,0,0,0,0,0,0,0,0,0,0,10,13,16,18,57
68,125,Kent,Sharon School District,2009-10,Public,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
69,241,Killingly,Capitol Region Education Council,2009-10,Public,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4
69,900,Killingly,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,44,52,44,32,172
69,253,Killingly,Eastern Connecticut Regional Educational Service Center,2009-10,Public,0,0,0,0,2,2,0,1,1,1,3,0,0,1,11
69,069,Killingly,Killingly School District,2009-10,Public,98,192,212,183,200,217,185,208,187,210,177,148,150,158,2525
69,219,Killingly,Regional School District 19,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
70,900,Killingworth,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3
70,245,Killingworth,Learn,2009-10,Public,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
70,213,Killingworth,Regional School District 13,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70,217,Killingworth,Regional School District 17,2009-10,Public,15,72,95,90,92,89,95,93,94,85,75,96,74,72,1137
71,241,Lebanon,Capitol Region Education Council,2009-10,Public,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
71,900,Lebanon,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,15,7,6,5,33
71,245,Lebanon,Learn,2009-10,Public,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
71,071,Lebanon,Lebanon School District,2009-10,Public,52,79,88,85,96,94,96,100,100,108,86,96,111,85,1276
72,900,Ledyard,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,17,15,14,11,57
72,264,Ledyard,Integrated Day Charter School District,2009-10,Public,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3
72,265,Ledyard,Interdistrict School for Arts and Comm District,2009-10,Public,0,0,0,0,0,0,0,4,3,1,0,0,0,0,8
72,245,Ledyard,Learn,2009-10,Public,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3
72,072,Ledyard,Ledyard School District,2009-10,Public,54,165,185,164,164,174,174,207,222,226,179,160,181,182,2437
72,102,Ledyard,North Stonington School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
72,901,Ledyard,Norwich Free Academy,2009-10,Public,0,0,0,0,0,0,0,0,0,0,1,0,3,2,6
72,104,Ledyard,Norwich School District,2009-10,Public,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
73,900,Lisbon,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,8,6,6,15,35
73,264,Lisbon,Integrated Day Charter School District,2009-10,Public,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
73,073,Lisbon,Lisbon School District,2009-10,Public,46,41,50,40,54,49,56,66,67,76,3,2,2,0,552
74,241,Litchfield,Capitol Region Education Council,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,900,Litchfield,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,1,1,3,3,8
74,242,Litchfield,Education Connection,2009-10,Public,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11
74,272,Litchfield,Explorations District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,1,1,5,7
74,074,Litchfield,Litchfield School District,2009-10,Public,19,77,88,82,78,89,98,103,91,80,94,105,89,109,1202
74,206,Litchfield,Regional School District 06,2009-10,Public,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,900,Lyme,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
75,045,Lyme,East Lyme School District,2009-10,Public,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
75,245,Lyme,Learn,2009-10,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
75,218,Lyme,Regional School District 18,2009-10,Public,5,19,14,25,21,29,29,27,18,30,23,18,21,24,303
76,244,Madison,Area Cooperative Educational Services,2009-10,Public,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3
76,014,Madison,Branford School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
76,076,Madison,Madison School District,2009-10,Public,29,167,230,256,234,289,285,302,296,312,329,331,317,289,3666
77,012,Manchester,Bolton School District,2009-10,Public,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
77,241,Manchester,Capitol Region Education Council,2009-10,Public,1,1,1,1,0,0,0,0,2,0,2,2,0,2,12
77,287,Manchester,Charter School for Young Children on Asylum Hill,2009-10,Public,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5
77,027,Manchester,Clinton School District,2009-10,Public,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,900,Manchester,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,46,42,32,40,160
77,064,Manchester,Hartford School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
77,261,Manchester,Jumoke Academy District,2009-10,Public,5,1,0,0,1,3,0,1,0,2,0,0,0,0,13
77,077,Manchester,Manchester School District,2009-10,Public,241,553,558,508,537,479,530,452,482,473,592,498,491,463,6857
77,080,Manchester,Meriden School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
77,263,Manchester,Odyssey Community School District,2009-10,Public,0,0,0,0,0,24,24,29,23,26,0,0,0,0,126
77,146,Manchester,Vernon School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
78,024,Mansfield,Chaplin School District,2009-10,Public,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,900,Mansfield,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,12,6,10,9,37
78,253,Mansfield,Eastern Connecticut Regional Educational Service Center,2009-10,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
78,078,Mansfield,Mansfield School District,2009-10,Public,90,115,112,129,131,132,134,146,143,138,0,0,0,0,1270
78,219,Mansfield,Regional School District 19,2009-10,Public,0,0,0,0,0,0,0,0,0,0,149,139,154,170,612
79,900,Marlborough,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,2,3,1,0,6
79,077,Marlborough,Manchester School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
79,079,Marlborough,Marlborough School District,2009-10,Public,23,81,99,89,101,97,92,87,0,0,0,0,0,0,669
79,208,Marlborough,Regional School District 08,2009-10,Public,0,0,0,0,0,0,0,0,93,91,92,90,80,61,507
80,244,Meriden,Area Cooperative Educational Services,2009-10,Public,0,0,1,0,3,2,7,4,6,2,5,7,4,8,49
80,004,Meriden,Avon School District,2009-10,Public,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
80,241,Meriden,Capitol Region Education Council,2009-10,Public,0,0,0,0,0,0,0,0,0,1,1,1,1,2,6
80,287,Meriden,Charter School for Young Children on Asylum Hill,2009-10,Public,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
80,268,Meriden,Common Ground High School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3
80,900,Meriden,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,148,165,136,107,556
80,043,Meriden,East Hartford School District,2009-10,Public,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3
80,064,Meriden,Hartford School District,2009-10,Public,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
80,080,Meriden,Meriden School District,2009-10,Public,327,647,684,667,687,689,699,512,578,522,741,567,528,496,8344
80,166,Meriden,Wolcott School District,2009-10,Public,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,900,Middlebury,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,4,4,2,10
81,243,Middlebury,Cooperative Educational Services,2009-10,Public,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
81,215,Middlebury,Regional School District 15,2009-10,Public,21,89,111,114,116,93,102,119,94,116,100,93,111,75,1354
82,900,Middlefield,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,13,7,3,5,28
82,213,Middlefield,Regional School District 13,2009-10,Public,13,54,52,55,65,52,69,55,63,59,44,46,55,44,726
83,244,Middletown,Area Cooperative Educational Services,2009-10,Public,0,0,0,0,1,2,0,0,0,1,0,2,0,3,9
83,241,Middletown,Capitol Region Education Council,2009-10,Public,0,0,1,2,0,1,1,0,0,0,1,0,1,1,8
83,287,Middletown,Charter School for Young Children on Asylum Hill,2009-10,Public,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
83,900,Middletown,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,49,32,45,55,181
83,062,Middletown,Hamden School District,2009-10,Public,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
83,286,Middletown,Highville Charter School District,2009-10,Public,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
83,083,Middletown,Middletown School District,2009-10,Public,99,466,501,403,431,423,420,369,365,376,353,297,295,236,5034
83,106,Middletown,Old Saybrook School District,2009-10,Public,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,244,Milford,Area Cooperative Educational Services,2009-10,Public,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
84,268,Milford,Common Ground High School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
84,900,Milford,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,45,40,43,43,171
84,243,Milford,Cooperative Educational Services,2009-10,Public,0,0,0,1,0,0,1,2,1,0,2,3,0,3,13
84,286,Milford,Highville Charter School District,2009-10,Public,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,084,Milford,Milford School District,2009-10,Public,162,489,543,494,547,547,571,545,577,575,531,502,491,522,7096
84,090,Milford,New Canaan School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
84,205,Milford,Regional School District 05,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
85,244,Monroe,Area Cooperative Educational Services,2009-10,Public,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
85,900,Monroe,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,4,4,2,3,13
85,243,Monroe,Cooperative Educational Services,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6
85,085,Monroe,Monroe School District,2009-10,Public,56,245,251,223,261,301,275,302,331,345,300,332,367,296,3885
85,090,Monroe,New Canaan School District,2009-10,Public,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
85,097,Monroe,Newtown School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
85,103,Monroe,Norwalk School District,2009-10,Public,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
85,144,Monroe,Trumbull School District,2009-10,Public,5,0,0,0,0,0,0,1,0,0,0,0,0,0,6
86,900,Montville,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,32,38,20,19,109
86,264,Montville,Integrated Day Charter School District,2009-10,Public,0,3,0,0,1,1,2,0,0,0,0,0,0,0,7
86,265,Montville,Interdistrict School for Arts and Comm District,2009-10,Public,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
86,245,Montville,Learn,2009-10,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
86,086,Montville,Montville School District,2009-10,Public,65,163,190,190,198,209,203,229,207,222,190,215,186,207,2674
86,901,Montville,Norwich Free Academy,2009-10,Public,0,0,0,0,0,0,0,0,0,0,2,2,1,1,6
86,152,Montville,Waterford School District,2009-10,Public,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
87,900,Morris,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
87,242,Morris,Education Connection,2009-10,Public,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,206,Morris,Regional School District 06,2009-10,Public,5,25,22,36,30,32,33,26,30,26,22,24,17,22,350
88,244,Naugatuck,Area Cooperative Educational Services,2009-10,Public,0,0,0,0,0,0,2,0,0,0,0,1,1,0,4
88,009,Naugatuck,Bethel School District,2009-10,Public,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,241,Naugatuck,Capitol Region Education Council,2009-10,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
88,025,Naugatuck,Cheshire School District,2009-10,Public,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
88,900,Naugatuck,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,64,43,40,35,182
88,088,Naugatuck,Naugatuck School District,2009-10,Public,134,349,353,336,362,379,374,382,409,369,339,360,373,361,4880
88,089,Naugatuck,New Britain School District,2009-10,Public,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
88,103,Naugatuck,Norwalk School District,2009-10,Public,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
88,215,Naugatuck,Regional School District 15,2009-10,Public,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
89,244,New Britain,Area Cooperative Educational Services,2009-10,Public,0,0,0,0,0,0,0,0,1,2,2,2,0,5,12
89,241,New Britain,Capitol Region Education Council,2009-10,Public,2,0,1,0,2,1,1,1,0,3,0,0,3,2,16
89,287,New Britain,Charter School for Young Children on Asylum Hill,2009-10,Public,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
89,900,New Britain,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,121,116,86,64,387
89,043,New Britain,East Hartford School District,2009-10,Public,1,0,0,1,1,0,1,1,3,1,3,6,2,1,21
89,242,New Britain,Education Connection,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
89,064,New Britain,Hartford School District,2009-10,Public,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4
89,261,New Britain,Jumoke Academy District,2009-10,Public,0,1,0,0,0,1,0,2,1,1,0,0,0,0,6
89,080,New Britain,Meriden School District,2009-10,Public,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
89,089,New Britain,New Britain School District,2009-10,Public,393,860,809,771,835,796,819,746,707,707,625,679,769,700,10216
89,151,New Britain,Waterbury School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
90,243,New Canaan,Cooperative Educational Services,2009-10,Public,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
90,090,New Canaan,New Canaan School District,2009-10,Public,49,254,327,313,293,320,306,279,293,334,351,333,308,293,4053
91,900,New Fairfield,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,12,9,11,3,35
91,243,New Fairfield,Cooperative Educational Services,2009-10,Public,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3
91,242,New Fairfield,Education Connection,2009-10,Public,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3
91,091,New Fairfield,New Fairfield School District,2009-10,Public,76,187,188,198,210,204,223,241,250,232,265,242,235,256,3007
91,209,New Fairfield,Regional School District 09,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
92,241,New Hartford,Capitol Region Education Council,2009-10,Public,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
92,900,New Hartford,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,4,4,3,4,15
92,272,New Hartford,Explorations District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
92,092,New Hartford,New Hartford School District,2009-10,Public,22,74,84,87,88,86,97,89,0,0,0,0,0,0,627
92,207,New Hartford,Regional School District 07,2009-10,Public,0,0,0,0,0,0,0,0,74,93,76,91,71,87,492
93,279,New Haven,Amistad Academy District,2009-10,Public,0,85,85,85,86,0,83,75,63,60,37,34,29,22,744
93,244,New Haven,Area Cooperative Educational Services,2009-10,Public,0,1,6,9,10,15,19,14,9,6,16,12,17,30,164
93,268,New Haven,Common Ground High School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,47,24,30,14,115
93,900,New Haven,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,142,130,104,82,458
93,243,New Haven,Cooperative Educational Services,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
93,034,New Haven,Danbury School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
93,044,New Haven,East Haven School District,2009-10,Public,0,0,0,1,0,0,0,0,0,0,0,0,2,3,6
93,242,New Haven,Education Connection,2009-10,Public,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
93,289,New Haven,Elm City College Preparatory School,2009-10,Public,0,56,63,55,55,49,59,60,50,48,30,22,0,0,547
93,062,New Haven,Hamden School District,2009-10,Public,0,1,0,0,1,0,2,0,0,0,0,0,0,0,4
93,064,New Haven,Hartford School District,2009-10,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
93,286,New Haven,Highville Charter School District,2009-10,Public,24,20,23,20,24,18,9,9,13,12,0,0,0,0,172
93,080,New Haven,Meriden School District,2009-10,Public,0,1,0,2,0,0,0,0,1,0,0,0,0,0,4
93,093,New Haven,New Haven School District,2009-10,Public,1358,1197,1249,1085,1136,1065,940,878,853,763,827,728,619,550,13248
93,107,New Haven,Orange School District,2009-10,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
93,204,New Haven,Regional School District 04,2009-10,Public,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
93,205,New Haven,Regional School District 05,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
93,132,New Haven,South Windsor School District,2009-10,Public,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
93,148,New Haven,Wallingford School District,2009-10,Public,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
93,152,New Haven,Waterford School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
95,900,New London,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,62,52,41,51,206
95,045,New London,East Lyme School District,2009-10,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
95,265,New London,Interdistrict School for Arts and Comm District,2009-10,Public,0,0,0,0,0,0,0,48,38,44,0,0,0,0,130
95,245,New London,Learn,2009-10,Public,2,0,0,1,0,1,0,0,0,0,0,0,0,0,4
95,095,New London,New London School District,2009-10,Public,27,197,274,256,239,223,221,213,193,212,243,140,121,119,2678
95,104,New London,Norwich School District,2009-10,Public,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
95,152,New London,Waterford School District,2009-10,Public,0,0,0,0,0,2,0,0,0,0,0,1,0,1,4
95,163,New London,Windham School District,2009-10,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
96,900,New Milford,Connecticut Technical High School System,2009-10,Public,0,0,0,0,0,0,0,0,0,0,27,18,25,25,95
96,243,New Milford,Cooperative Educational Services,2009-10,Public,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
96,034,New Milford,Danbury School District,2009-10,Public,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3
96,242,New Milford,Education Connection,2009-10,Public,29,0,0,0,0,0,1,1,0,0,0,0,0,0,31
96,068,New Milford,Kent School District,2009-10,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
96,096,New Milford,New Milford School District,2009-10,Public,92,327,346,365,301,371,352,362,393,381,381,366,352,361,4750
96,206,New Milford,Regional School District 06,2009-10,Public,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,209,New Milford,Regional School District 09,2009-10,Public,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
96,212,New Milford,Regional School District 12,2009-10,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
