District ID,District Name,School ID,School Name,School Year,Number of Students Tested,Standard CMT Score Summary Average Scale Score,Standard CMT Score Summary Percent at above Goal level,Standard CMT Score Summary Percent at above Proficient level
288,Achievement First Hartford Academy Inc.,1,Achievement First Hartford Academy Inc.,2010-11,85,257,63.5,83.5
279,Amistad Academy District,51,Amistad Academy,2010-11,80,259.3,70,92.5
1,Andover School District,1,Andover Elementary School,2010-11,47,280.4,76.6,95.7
2,Ansonia School District,3,Mead School,2010-11,85,276.2,74.1,92.9
2,Ansonia School District,8,Prendergast School,2010-11,107,258.8,65.4,89.7
244,Area Cooperative Educational Services,51,Thomas Edison Magnet Middle School,2010-11,242,244.4,48.8,76
244,Area Cooperative Educational Services,3,Wintergreen Interdistrict  Magnet School,2010-11,71,268.3,74.6,90.1
3,Ashford School District,1,Ashford School,2010-11,49,270.3,75.5,91.8
4,Avon School District,5,Thompson Brook School,2010-11,273,297.3,93,98.9
5,Barkhamsted School District,1,Barkhamsted Elementary School,2010-11,51,295.2,90.2,100
7,Berlin School District,51,Catherine M. McGee Middle School,2010-11,229,272.6,80.3,95.2
8,Bethany School District,1,Bethany Community School,2010-11,79,284.9,84.8,97.5
9,Bethel School District,51,Bethel Middle School,2010-11,217,291.3,92.6,97.7
11,Bloomfield School District,7,Carmen Arace Intermediate School,2010-11,144,264.3,67.4,90.3
12,Bolton School District,1,Bolton Center School,2010-11,57,288.5,96.5,100
13,Bozrah School District,1,Fields Memorial School,2010-11,29,271.2,65.5,100
14,Branford School District,51,Francis Walsh Intermediate School,2010-11,264,270.8,75,94.3
285,Bridgeport Achievement First,1,Achievement First Bridgeport Academy,2010-11,70,255.9,67.1,87.1
15,Bridgeport School District,1,Barnum School,2010-11,59,228.8,32.2,69.5
15,Bridgeport School District,2,Beardsley School,2010-11,36,242.8,55.6,80.6
15,Bridgeport School District,3,Black Rock School,2010-11,21,266.6,76.2,95.2
15,Bridgeport School District,40,Blackham School,2010-11,99,230.4,40.4,64.6
15,Bridgeport School District,4,Bryant School,2010-11,25,212.2,12,48
15,Bridgeport School District,14,Cesar Batalla School,2010-11,111,216.8,25.2,53.2
15,Bridgeport School District,21,Classical Studies Academy,2010-11,33,243.3,48.5,75.8
15,Bridgeport School District,5,Columbus School,2010-11,51,242.1,51,74.5
15,Bridgeport School District,39,Cross School,2010-11,20,263.6,75,95
15,Bridgeport School District,42,Curiale School,2010-11,46,236,37,65.2
15,Bridgeport School District,41,Dunbar School,2010-11,28,204.1,10.7,32.1
15,Bridgeport School District,7,Edison School,2010-11,21,246.1,52.4,81
15,Bridgeport School District,32,Geraldine Johnson School,2010-11,68,234.8,45.6,72.1
15,Bridgeport School District,11,Hall School,2010-11,38,248.4,52.6,73.7
15,Bridgeport School District,12,Hallen School,2010-11,42,236.2,40.5,73.8
15,Bridgeport School District,45,High Horizons Magnet School,2010-11,41,273.4,80.5,100
15,Bridgeport School District,13,Hooker School,2010-11,38,230.5,36.8,68.4
15,Bridgeport School District,22,Jettie S. Tisdale School,2010-11,48,235.3,37.5,70.8
15,Bridgeport School District,19,Longfellow School,2010-11,26,227.8,42.3,61.5
15,Bridgeport School District,10,Luis Munoz Marin School,2010-11,62,210.6,21,46.8
15,Bridgeport School District,20,Madison School,2010-11,53,252.5,66,84.9
15,Bridgeport School District,46,Multicultural Magnet School,2010-11,50,274.5,84,98
15,Bridgeport School District,17,Park City Magnet School,2010-11,50,270.7,80,100
15,Bridgeport School District,25,Read School,2010-11,75,221.9,21.3,61.3
15,Bridgeport School District,26,Roosevelt School,2010-11,32,225.3,37.5,53.1
15,Bridgeport School District,30,Waltersville School,2010-11,50,261.2,70,90
15,Bridgeport School District,36,Winthrop School,2010-11,72,258.2,62.5,88.9
17,Bristol School District,51,Chippens Hill Middle School,2010-11,273,264,70.7,90.8
17,Bristol School District,53,Memorial Boulevard Middle School,2010-11,163,263,71.2,82.8
17,Bristol School District,52,Northeast Middle School,2010-11,176,263.4,69.9,90.3
18,Brookfield School District,53,Whisconier Middle School,2010-11,233,285.3,86.3,99.1
19,Brooklyn School District,51,Brooklyn Middle School,2010-11,98,257.3,67.3,85.7
21,Canaan School District,1,Lee H. Kellogg School,2010-11,,,,
22,Canterbury School District,51,Dr. Helen Baldwin Middle School,2010-11,54,264,75.9,98.1
23,Canton School District,3,Canton Intermediate School,2010-11,129,288.9,88.4,98.4
241,Capitol Region Education Council,52,CREC - Public Safety Academy Interdistrict Magnet School,2010-11,45,239.8,44.4,80
241,Capitol Region Education Council,65,CREC Medical Professions and Teacher Preparation Academy,2010-11,29,239.4,48.3,82.8
241,Capitol Region Education Council,61,Metropolitan Learning Center,2010-11,112,260.5,61.6,90.2
241,Capitol Region Education Council,31,Montessori Magnet School,2010-11,,,,
241,Capitol Region Education Council,50,Two Rivers Middle Magnet School,2010-11,216,269.1,72.2,93.1
24,Chaplin School District,2,Chaplin Elementary School,2010-11,33,254.5,60.6,93.9
25,Cheshire School District,1,Chapman School,2010-11,57,290.8,89.5,98.2
25,Cheshire School District,6,Doolittle School,2010-11,82,289.6,92.7,98.8
25,Cheshire School District,4,Highland School,2010-11,146,304.1,93.8,99.3
25,Cheshire School District,5,Norton School,2010-11,89,299.1,89.9,100
26,Chester School District,1,Chester Elementary School,2010-11,38,284.4,94.7,100
27,Clinton School District,51,Jared Eliot School,2010-11,143,259.6,62.2,91.6
28,Colchester School District,51,William J. Johnston Middle School,2010-11,219,275.5,79.5,94.5
29,Colebrook School District,1,Colebrook Consolidated School,2010-11,,,,
30,Columbia School District,1,Horace W. Porter School,2010-11,61,280.6,86.9,98.4
243,Cooperative Educational Services,1,Six-Six Magnet School,2010-11,36,262.2,63.9,86.1
31,Cornwall School District,1,Cornwall Consolidated School,2010-11,,,,
32,Coventry School District,51,Capt. Nathan Hale School,2010-11,153,296.5,91.5,98.7
33,Cromwell School District,51,Cromwell Middle School,2010-11,165,269.8,75.2,88.5
34,Danbury School District,51,Broadview Middle School,2010-11,327,263,67.9,86.9
34,Danbury School District,52,Rogers Park Middle School,2010-11,354,259.3,63.8,82.5
35,Darien School District,51,Middlesex Middle School,2010-11,370,299.6,94.3,98.9
36,Deep River School District,1,Deep River Elementary School,2010-11,44,287.4,84.1,97.7
37,Derby School District,50,Derby Middle School,2010-11,96,246.3,53.1,80.2
40,East Granby School District,51,East Granby Middle School,2010-11,60,282.8,81.7,93.3
41,East Haddam School District,51,Nathan Hale-Ray Middle School,2010-11,102,271.1,74.5,94.1
42,East Hampton School District,51,East Hampton Middle School,2010-11,159,280.3,86.2,96.2
43,East Hartford School District,9,Anna E. Norris School,2010-11,27,221,25.9,63
43,East Hartford School District,6,Dr. Franklin H. Mayberry School,2010-11,30,227.1,36.7,56.7
43,East Hartford School District,22,Dr. John A. Langford School,2010-11,34,243,50,79.4
43,East Hartford School District,10,Dr. Thomas S. O'Connell School,2010-11,,,,
43,East Hartford School District,51,East Hartford Middle School,2010-11,91,241.6,38.5,75.8
43,East Hartford School District,20,Governor William Pitkin School,2010-11,,,,
43,East Hartford School District,5,Hockanum School,2010-11,24,219.6,33.3,50
43,East Hartford School District,4,Joseph O. Goodwin School,2010-11,25,237.3,44,72
43,East Hartford School District,18,Robert J. O'Brien School,2010-11,33,227.5,30.3,72.7
43,East Hartford School District,12,Silver Lane School,2010-11,23,234.2,43.5,73.9
43,East Hartford School District,24,Sunset Ridge School Elementary Academy for Arts and World Languages,2010-11,105,247.8,56.2,80
44,East Haven School District,17,Carbone School/East Haven Academy,2010-11,49,280.8,87.8,100
44,East Haven School District,51,Joseph Melillo Middle School,2010-11,205,242,51.7,78
45,East Lyme School District,51,East Lyme Middle School,2010-11,206,295,91.3,99
47,East Windsor School District,54,East Windsor Middle School,2010-11,88,260.2,67,90.9
39,Eastford School District,1,Eastford Elementary School,2010-11,22,287.1,77.3,95.5
46,Easton School District,51,Helen Keller Middle School,2010-11,135,290.4,91.9,99.3
48,Ellington School District,7,Windermere Intermediate School,2010-11,223,287.4,89.2,98.7
289,Elm City College Preparatory School,1,Elm City College Preparatory School,2010-11,52,259.8,73.1,86.5
49,Enfield School District,13,Edgar H. Parkman School,2010-11,40,294.8,97.5,97.5
49,Enfield School District,16,Eli Whitney School,2010-11,41,266,73.2,97.6
49,Enfield School District,2,Enfield Street School,2010-11,33,268.5,75.8,97
49,Enfield School District,12,Harriet Beecher Stowe School,2010-11,34,283.2,94.1,97.1
49,Enfield School District,4,Hazardville Memorial School,2010-11,53,288.5,90.6,98.1
49,Enfield School District,18,Henry Barnard School,2010-11,44,259.3,75,93.2
49,Enfield School District,11,Nathan Hale School,2010-11,31,277.1,90.3,96.8
49,Enfield School District,15,Prudence Crandall School,2010-11,59,268,74.6,100
49,Enfield School District,17,Thomas G. Alcorn School,2010-11,21,258.9,57.1,95.2
50,Essex School District,1,Essex Elementary School,2010-11,84,277.2,79.8,96.4
51,Fairfield School District,52,Fairfield Woods Middle School,2010-11,204,289.9,88.7,96.6
51,Fairfield School District,53,Roger Ludlowe Middle School,2010-11,317,278.7,81.4,95.3
51,Fairfield School District,51,Tomlinson Middle School,2010-11,277,282.2,87.7,96.8
52,Farmington School District,5,West Woods Upper Elementary School,2010-11,303,296.7,88.8,97
53,Franklin School District,1,Franklin Elementary School,2010-11,22,261,68.2,90.9
54,Glastonbury School District,8,Gideon Welles School,2010-11,505,290.8,90.7,97
56,Granby School District,4,Kelly Lane Intermediate School,2010-11,66,299.5,93.9,97
56,Granby School District,3,Wells Road Intermediate School,2010-11,92,292.1,89.1,97.8
57,Greenwich School District,51,Central Middle School,2010-11,210,284.2,83.3,92.9
57,Greenwich School District,52,Eastern Middle School,2010-11,264,297.7,92,97.3
57,Greenwich School District,53,Western Middle School,2010-11,156,266.6,64.1,87.8
58,Griswold School District,51,Griswold Middle School,2010-11,140,259.6,67.1,92.1
59,Groton School District,53,Carl C. Cutler Middle School,2010-11,114,272.8,78.1,93.9
59,Groton School District,51,Fitch Middle School,2010-11,143,255.5,62.9,88.1
59,Groton School District,52,West Side Middle School,2010-11,74,248.7,55.4,85.1
60,Guilford School District,7,A. Baldwin Middle School,2010-11,274,296.4,89.1,98.2
62,Hamden School District,12,Bear Path School,2010-11,68,285.1,88.2,95.6
62,Hamden School District,2,Church Street School,2010-11,45,255.4,57.8,91.1
62,Hamden School District,3,Dunbar Hill School,2010-11,36,258.1,72.2,88.9
62,Hamden School District,4,Helen Street School,2010-11,38,235.2,36.8,76.3
62,Hamden School District,11,Ridge Hill School,2010-11,53,253.1,54.7,84.9
62,Hamden School District,1,Shepherd Glen School,2010-11,45,254.1,64.4,88.9
62,Hamden School District,10,Spring Glen School,2010-11,46,269.4,73.9,89.1
62,Hamden School District,14,West Woods School,2010-11,67,297.2,91,100
63,Hampton School District,1,Hampton Elementary School,2010-11,,,,
64,Hartford School District,1,Americas Choice at SAND,2010-11,42,220.8,26.2,61.9
64,Hartford School District,4,Batchelder School,2010-11,48,221.4,31.3,54.2
64,Hartford School District,33,Breakthrough Magnet School,2010-11,29,250.7,58.6,82.8
64,Hartford School District,6,Burns Latino Studies Academy,2010-11,46,203.3,17.4,37
64,Hartford School District,23,Burr School,2010-11,55,252.4,61.8,83.6
64,Hartford School District,69,Capital Preparatory Magnet School,2010-11,47,243.7,51.1,72.3
64,Hartford School District,24,Clark School,2010-11,29,211.3,20.7,37.9
64,Hartford School District,64,Classical Magnet School,2010-11,103,255.2,62.1,82.5
64,Hartford School District,53,Dr. Joseph Bellizzi Middle School,2010-11,42,219.4,16.7,66.7
64,Hartford School District,54,Hartford Magnet Middle School,2010-11,188,260.6,66,92
64,Hartford School District,9,Hooker School,2010-11,26,250.9,61.5,76.9
64,Hartford School District,36,IB Global Communications Academy,2010-11,33,236.1,42.4,66.7
64,Hartford School District,10,Kennelly School,2010-11,73,214.7,11,56.2
64,Hartford School District,11,Kinsella Magnet School,2010-11,68,231.8,29.4,64.7
64,Hartford School District,8,M. D. Fox ComPACT School,2010-11,47,204.3,8.5,36.2
64,Hartford School District,16,M. L. King School,2010-11,26,226.8,38.5,57.7
64,Hartford School District,12,McDonough School,2010-11,28,222.6,25,57.1
64,Hartford School District,19,Milner Core Knowledge School,2010-11,31,221.4,35.5,61.3
64,Hartford School District,32,Moylan School,2010-11,42,226.8,31,66.7
64,Hartford School District,14,Naylor School,2010-11,56,231.5,41.1,71.4
64,Hartford School District,20,Noah Webster Micro Society School,2010-11,49,266.9,67.3,93.9
64,Hartford School District,15,Parkville Community School,2010-11,33,251.3,63.6,87.9
64,Hartford School District,40,Renzulli Academy,2010-11,,,,
64,Hartford School District,30,Sanchez School,2010-11,40,231.4,35,70
64,Hartford School District,56,Sarah J Rawson Middle Grades Academy,2010-11,57,210.3,8.8,45.6
64,Hartford School District,26,Simpson-Waverly School,2010-11,22,227.2,27.3,72.7
64,Hartford School District,65,Sports and Medical Sciences Academy,2010-11,80,249.2,57.5,73.8
64,Hartford School District,25,STEM Magnet School at Annie-Fisher School,2010-11,30,244,53.3,73.3
64,Hartford School District,21,West Middle School,2010-11,40,248.7,57.5,80
64,Hartford School District,22,Wish School,2010-11,37,220.9,29.7,45.9
65,Hartland School District,1,Hartland School,2010-11,23,296.7,95.7,100
67,Hebron School District,1,Hebron Elementary School,2010-11,160,288.1,92.5,98.8
286,Highville Charter School District,1,Highville Charter School,2010-11,,,,
264,Integrated Day Charter School District,1,Integrated Day Charter School,2010-11,33,260,63.6,81.8
265,Interdistrict School for Arts and Comm District,51,Interdistrict School For Arts And Communication,2010-11,60,236.5,40,78.3
261,Jumoke Academy District,1,Jumoke Academy,2010-11,38,256.9,65.8,81.6
68,Kent School District,1,Kent Center School,2010-11,27,266.7,77.8,92.6
69,Killingly School District,52,Killingly Intermediate School,2010-11,177,264.3,69.5,91
245,Learn,50,Dual Language Arts Academy/Academia Bilingue de las Artes,2010-11,34,235.9,41.2,76.5
71,Lebanon School District,51,Lebanon Middle School,2010-11,94,265,77.7,91.5
72,Ledyard School District,4,Gallup Hill School,2010-11,44,278.2,77.3,97.7
72,Ledyard School District,3,Juliet W. Long School,2010-11,67,284.6,86.6,98.5
72,Ledyard School District,1,Ledyard Center School,2010-11,62,285.6,90.3,96.8
73,Lisbon School District,1,Lisbon Central School,2010-11,55,268.8,78.2,92.7
74,Litchfield School District,3,Litchfield Intermediate School,2010-11,95,284.9,85.3,96.8
76,Madison School District,6,Dr. Robert H. Brown Middle School,2010-11,290,295.8,92.1,99
77,Manchester School District,17,Elisabeth M. Bennet Academy,2010-11,415,256.2,61.7,84.8
78,Mansfield School District,51,Mansfield Middle School School,2010-11,139,277.3,79.1,95.7
79,Marlborough School District,1,Elmer Thienes-Mary Hall Elementary School,2010-11,85,309.3,96.5,100
80,Meriden School District,52,Lincoln Middle School,2010-11,180,261.1,66.1,82.8
80,Meriden School District,54,Washington Middle School,2010-11,242,235.4,40.9,70.7
83,Middletown School District,15,Keigwin Middle School,2010-11,357,250.7,56.6,81.5
83,Middletown School District,54,Woodrow Wilson Middle School,2010-11,,,,
84,Milford School District,51,East Shore Middle School,2010-11,168,271,78.6,92.3
84,Milford School District,52,Harborside Middle School,2010-11,215,282.7,83.3,96.7
84,Milford School District,53,West Shore Middle School,2010-11,192,267.9,75,93.8
85,Monroe School District,6,Chalk Hill School,2010-11,264,300.5,92,99.6
86,Montville School District,51,Leonard J. Tyl Middle School,2010-11,205,255.2,61.5,88.8
88,Naugatuck School District,2,Cross Street Intermediate School,2010-11,180,255.5,67.2,81.1
88,Naugatuck School District,4,Hillside Intermediate School,2010-11,162,249,52.5,85.2
280,"New Beginnings Inc., Family Academy District",1,"New Beginnings Inc., Family Academy",2010-11,33,252.4,69.7,90.9
89,New Britain School District,11,DiLoreto Magnet School,2010-11,90,203.1,14.4,34.4
89,New Britain School District,54,"House of Arts, Letters and Science (HALS)  Academy",2010-11,54,277.3,94.4,100
89,New Britain School District,53,Pulaski Middle School,2010-11,151,215.7,27.2,47
89,New Britain School District,51,Roosevelt Middle School,2010-11,112,208.4,17.9,42
89,New Britain School District,52,Slade Middle School,2010-11,224,219.3,25.9,55.8
90,New Canaan School District,51,Saxe Middle School,2010-11,324,290.4,92.3,99.1
91,New Fairfield School District,52,New Fairfield Middle School,2010-11,229,280.2,87.8,93.4
92,New Hartford School District,3,Ann Antolini School,2010-11,96,292.3,92.7,97.9
93,New Haven School District,15,Augusta Lewis Troup School,2010-11,58,217.4,20.7,51.7
93,New Haven School District,2,Barnard Environmental Magnet School,2010-11,57,236.6,38.6,64.9
93,New Haven School District,3,Beecher School,2010-11,33,223.1,27.3,60.6
93,New Haven School District,18,Benjamin Jepson Magnet School,2010-11,45,237,42.2,71.1
93,New Haven School District,55,Betsy Ross Arts Magnet School,2010-11,110,259.5,68.2,84.5
93,New Haven School District,43,Bishop Woods School,2010-11,46,234.4,34.8,67.4
93,New Haven School District,48,Celentano School,2010-11,41,233.5,48.8,75.6
93,New Haven School District,41,Christopher Columbus Academy,2010-11,24,246.3,58.3,91.7
93,New Haven School District,42,Clemente Leadership Academy,2010-11,47,225.1,31.9,59.6
93,New Haven School District,6,Clinton Avenue School,2010-11,45,249.9,57.8,77.8
93,New Haven School District,31,Conte/West Hills Magnet School,2010-11,65,250.2,49.2,83.1
93,New Haven School District,9,Davis 21st Century Magnet Elementary School,2010-11,35,250.7,65.7,80
93,New Haven School District,56,Domus Academy,2010-11,,,,
93,New Haven School District,46,East Rock Community Magnet School,2010-11,36,248.8,58.3,88.9
93,New Haven School District,12,Edgewood School,2010-11,43,266.4,72.1,90.7
93,New Haven School District,17,Engineering - Science University Magnet School,2010-11,64,270.4,67.2,89.1
93,New Haven School District,16,Fair Haven School,2010-11,46,220.8,26.1,52.2
93,New Haven School District,7,Hill Central Music Academy,2010-11,27,222.1,29.6,55.6
93,New Haven School District,13,John C. Daniels,2010-11,51,265.9,80.4,100
93,New Haven School District,8,John S. Martinez School,2010-11,46,224.3,26.1,58.7
93,New Haven School District,21,Katherine Brennan/Clarence Rogers School,2010-11,28,224.6,28.6,57.1
93,New Haven School District,30,King/Robinson Magnet School,2010-11,39,227.9,35.9,51.3
93,New Haven School District,20,Lincoln-Bassett School,2010-11,,,,
93,New Haven School District,19,Mauro-Sheridan Magnet School,2010-11,62,253.3,56.5,83.9
93,New Haven School District,49,Microsociety Magnet School,2010-11,,,,
93,New Haven School District,14,Nathan Hale School,2010-11,45,259.9,64.4,84.4
93,New Haven School District,10,Ross/Woodward School,2010-11,30,240.7,50,70
93,New Haven School District,29,Truman School,2010-11,39,220.8,23.1,53.8
93,New Haven School District,32,Wexler/Grant Community School,2010-11,34,208.5,5.9,41.2
93,New Haven School District,38,Worthington Hooker School,2010-11,44,288.2,86.4,100
95,New London School District,51,Bennie Dover Jackson Middle School,2010-11,158,227.5,32.3,63.9
96,New Milford School District,9,Sarah Noble Intermediate School,2010-11,334,265.1,70.1,90.1
94,Newington School District,53,John Wallace Middle School,2010-11,162,288.7,85.8,95.7
94,Newington School District,51,Martin Kellogg Middle School,2010-11,143,268.8,76.2,94.4
97,Newtown School District,5,Reed Intermediate School ,2010-11,431,293.7,94.9,99.8
98,Norfolk School District,1,Botelle Elementary School,2010-11,20,264.6,90,100
99,North Branford School District,51,North Branford Intermediate School,2010-11,187,269.1,77,93
100,North Canaan School District,1,North Canaan Elementary School,2010-11,33,261.3,66.7,93.9
101,North Haven School District,52,North Haven Middle School,2010-11,261,265,71.6,92.7
102,North Stonington School District,51,Wheeler Middle School,2010-11,76,275.3,82.9,96.1
103,Norwalk School District,52,Nathan Hale Middle School,2010-11,179,263.8,69.8,90.5
103,Norwalk School District,53,Ponus Ridge Middle School,2010-11,204,245.6,49.5,78.4
103,Norwalk School District,55,Roton Middle School,2010-11,132,270.1,72,92.4
103,Norwalk School District,54,West Rocks Middle School,2010-11,206,252.1,56.8,85.9
104,Norwich School District,51,Kelly Middle School,2010-11,195,232.7,38.5,65.1
104,Norwich School District,52,Teachers' Memorial Middle School,2010-11,155,239.1,47.7,73.5
263,Odyssey Community School District,51,Odyssey Community School,2010-11,38,243.7,52.6,84.2
106,Old Saybrook School District,52,Old Saybrook Middle School,2010-11,96,284.2,84.4,96.9
107,Orange School District,5,Peck Place School,2010-11,61,292.7,91.8,98.4
107,Orange School District,3,Race Brook School,2010-11,76,293.2,92.1,98.7
107,Orange School District,4,Turkey Hill School,2010-11,46,302.9,97.8,100
108,Oxford School District,51,Great Oak School,2010-11,180,262.3,72.8,93.3
283,Park City Prep Charter School,51,Park City Prep Charter School,2010-11,90,255.5,67.8,91.1
109,Plainfield School District,51,Plainfield Central Middle School,2010-11,197,264.4,75.1,93.4
110,Plainville School District,52,Middle School of Plainville,2010-11,169,269.6,78.1,94.7
111,Plymouth School District,51,Eli Terry Jr. Middle School,2010-11,150,258,67.3,82.7
112,Pomfret School District,1,Pomfret Community School,2010-11,61,270.3,72.1,85.2
113,Portland School District,5,Brownstone Intermediate School,2010-11,114,292.8,93.9,100
114,Preston School District,51,Preston Plains School,2010-11,35,275.8,80,94.3
116,Putnam School District,51,Putnam Middle School,2010-11,84,250.8,53.6,79.8
117,Redding School District,51,John Read Middle School,2010-11,158,302,94.9,99.4
206,Regional School District 06,1,Goshen Center School,2010-11,29,281,93.1,100
206,Regional School District 06,2,James Morris School,2010-11,28,275.7,92.9,100
206,Regional School District 06,3,Warren Elementary School,2010-11,,,,
210,Regional School District 10,51,Har-Bur Middle School,2010-11,225,272.4,82.7,97.3
212,Regional School District 12,51,Shepaug Valley Middle School,2010-11,57,290.1,89.5,98.2
213,Regional School District 13,4,Middlefield Memorial School,2010-11,181,282,86.2,98.9
214,Regional School District 14,51,Woodbury Middle School,2010-11,138,288.3,88.4,95.7
215,Regional School District 15,52,Memorial Middle School,2010-11,167,284.1,91.6,98.2
215,Regional School District 15,51,Rochambeau Middle School,2010-11,177,287.8,92.1,97.7
216,Regional School District 16,51,Long River Middle School,2010-11,190,264.5,71.1,92.1
217,Regional School District 17,51,Haddam-Killingworth Middle School,2010-11,185,280.6,84.9,98.4
218,Regional School District 18,51,Lyme-Old Lyme Middle School,2010-11,125,280.2,84.8,98.4
118,Ridgefield School District,51,East Ridge Middle School,2010-11,242,299,91.7,98.8
118,Ridgefield School District,52,Scotts Ridge Middle School,2010-11,178,292.6,93.8,100
119,Rocky Hill School District,51,Albert D. Griswold Middle School,2010-11,198,290.1,90.4,98
121,Salem School District,1,Salem Elementary School,2010-11,41,294.7,87.8,97.6
122,Salisbury School District,1,Salisbury Central School,2010-11,49,280.4,79.6,98
123,Scotland School District,1,Scotland Elementary School,2010-11,,,,
124,Seymour School District,51,Seymour Middle School,2010-11,186,277.3,82.3,94.6
125,Sharon School District,1,Sharon Center School,2010-11,23,264.4,65.2,100
126,Shelton School District,11,Perry Hill Elementary School,2010-11,428,286.6,86.2,96.5
127,Sherman School District,1,Sherman School,2010-11,48,290.3,83.3,100
270,Side By Side Community School District,1,Side By Side Community School,2010-11,23,246.9,65.2,78.3
128,Simsbury School District,1,Central School,2010-11,50,293.3,84,98
128,Simsbury School District,6,Latimer Lane School,2010-11,95,303.4,94.7,96.8
128,Simsbury School District,7,Squadron Line School,2010-11,121,291.2,92.6,97.5
128,Simsbury School District,3,Tariffville School,2010-11,45,293,95.6,95.6
128,Simsbury School District,4,Tootin' Hills School,2010-11,62,298.5,90.3,98.4
129,Somers School District,51,Mabelle B. Avery Middle School,2010-11,113,276.3,81.4,96.5
132,South Windsor School District,51,Timothy Edwards School,2010-11,349,278.9,82.5,94
131,Southington School District,53,John F. Kennedy Middle School,2010-11,294,282.7,88.8,98.3
131,Southington School District,51,Joseph A. Depaolo Middle School,2010-11,231,284.8,88.7,97
133,Sprague School District,1,Sayles School,2010-11,34,274.1,79.4,94.1
134,Stafford School District,52,Stafford Middle School,2010-11,153,275.7,76.5,97.4
135,Stamford School District,56,Cloonan School,2010-11,168,263.2,70.2,83.3
135,Stamford School District,53,Dolan School,2010-11,147,272.2,74.1,89.8
135,Stamford School District,58,Rippowam Middle School,2010-11,197,258.2,61.9,81.2
135,Stamford School District,8,Rogers International School,2010-11,85,282.9,85.9,98.8
135,Stamford School District,57,Scofield Middle School,2010-11,207,272.2,77.3,90.8
135,Stamford School District,55,Turn of River School,2010-11,155,265.9,67.1,84.5
136,Sterling School District,3,Sterling Community School,2010-11,48,268.1,75,95.8
137,Stonington School District,52,Mystic Middle School,2010-11,94,262.4,66,90.4
137,Stonington School District,51,Pawcatuck Middle School,2010-11,83,270.2,74.7,94
138,Stratford School District,3,Chapel School,2010-11,67,273.7,71.6,91
138,Stratford School District,13,Eli Whitney School,2010-11,84,274.3,81,97.6
138,Stratford School District,4,Franklin School,2010-11,45,254.2,64.4,82.2
138,Stratford School District,8,Lordship School,2010-11,23,263.1,60.9,82.6
138,Stratford School District,9,Nichols School,2010-11,62,281.2,77.4,95.2
138,Stratford School District,10,Second Hill Lane School,2010-11,75,263.6,70.7,94.7
138,Stratford School District,15,Stratford Academy - Johnson House,2010-11,109,288.6,77.1,93.6
138,Stratford School District,14,Wilcoxson School,2010-11,67,261.6,70.1,89.6
139,Suffield School District,51,Suffield Middle School,2010-11,180,285.3,85.6,95.6
140,Thomaston School District,2,Thomaston Center School,2010-11,83,271.3,84.3,97.6
141,Thompson School District,51,Thompson Middle School,2010-11,111,252.9,63.1,82
142,Tolland School District,51,Tolland Middle School,2010-11,239,294.6,91.6,98.3
143,Torrington School District,51,Torrington Middle School,2010-11,329,265.6,72.9,90.3
278,Trailblazers Academy District,51,Trailblazers Academy,2010-11,47,223.4,23.4,57.4
144,Trumbull School District,52,Hillcrest Middle School,2010-11,244,296.3,93,98.4
144,Trumbull School District,51,Madison Middle School,2010-11,268,287.9,87.3,98.5
145,Union School District,1,Union Elementary School,2010-11,,,,
146,Vernon School District,51,Vernon Center Middle School,2010-11,245,255.4,62.9,86.1
147,Voluntown School District,1,Voluntown Elementary School,2010-11,34,260.1,82.4,94.1
148,Wallingford School District,52,Dag Hammarskjold Middle School,2010-11,211,266.9,75.8,94.8
148,Wallingford School District,53,James H. Moran Middle School,2010-11,253,266,77.1,94.9
151,Waterbury School District,26,Gilmartin School,2010-11,42,241.3,42.9,69
151,Waterbury School District,51,Michael F. Wallace Middle School,2010-11,396,231.7,37.4,65.9
151,Waterbury School District,53,North End Middle School,2010-11,368,226.2,31.8,62.2
151,Waterbury School District,50,Waterbury Arts Magnet School (Middle),2010-11,102,253.7,59.8,87.3
151,Waterbury School District,52,West Side Middle School,2010-11,317,235.2,42,70
152,Waterford School District,51,Clark Lane Middle School,2010-11,234,273.5,80.8,95.3
153,Watertown School District,51,Swift Middle School,2010-11,246,254.7,62.6,89.4
155,West Hartford School District,53,Bristow Middle School,2010-11,138,283.5,84.8,95.7
155,West Hartford School District,51,King Philip Middle School,2010-11,266,291.8,87.2,95.9
155,West Hartford School District,52,Sedgwick Middle School,2010-11,279,280.2,78.1,94.3
156,West Haven School District,53,Carrigan 5/6 Elementary School,2010-11,409,246.6,51.8,82.6
154,Westbrook School District,51,Westbrook Middle School,2010-11,72,260.7,70.8,90.3
157,Weston School District,51,Weston Middle School,2010-11,208,288.5,93.3,99
158,Westport School District,51,Bedford Middle School,2010-11,279,296.8,92.5,97.8
158,Westport School District,53,Coleytown Middle School,2010-11,147,297.7,89.8,98
159,Wethersfield School District,8,Alfred W. Hanmer School,2010-11,44,275.5,84.1,90.9
159,Wethersfield School District,10,Charles Wright School,2010-11,42,280,78.6,92.9
159,Wethersfield School District,2,Emerson-Williams School,2010-11,67,281.7,82.1,95.5
159,Wethersfield School District,11,Highcrest School,2010-11,51,292.9,88.2,98
159,Wethersfield School District,12,Samuel B. Webb Elementary School,2010-11,54,290.7,94.4,96.3
