District ID,School ID,District Name,School Name,School Year,Number Eligible for Free/ Reduced Price Lunch,Total Enrollment,Percent Eligible for Free/ Reduced Lunch
59,17,Groton School District,Mary Morrisson School,2007-08,82,282,29.1
59,17,Groton School District,Mary Morrisson School,2008-09,112,326,34.4
59,17,Groton School District,Mary Morrisson School,2009-10,116,338,34.3
59,17,Groton School District,Mary Morrisson School,2010-11,144,351,41
59,18,Groton School District,Charles Barnum School,2004-05,139,363,38.3
59,18,Groton School District,Charles Barnum School,2005-06,115,312,36.9
59,18,Groton School District,Charles Barnum School,2006-07,112,330,33.9
59,18,Groton School District,Charles Barnum School,2007-08,104,367,28.3
59,18,Groton School District,Charles Barnum School,2008-09,138,434,31.8
59,18,Groton School District,Charles Barnum School,2009-10,143,380,37.6
59,18,Groton School District,Charles Barnum School,2010-11,132,384,34.4
59,19,Groton School District,Northeast Academy Elementary School,2008-09,43,412,10.4
59,19,Groton School District,Northeast Academy Elementary School,2009-10,74,437,16.9
59,19,Groton School District,Northeast Academy Elementary School,2010-11,79,427,18.5
59,20,Groton School District,Catherine Kolnaski Magnet School,2008-09,255,468,54.5
59,20,Groton School District,Catherine Kolnaski Magnet School,2009-10,277,471,58.8
59,20,Groton School District,Catherine Kolnaski Magnet School,2010-11,309,478,64.6
59,51,Groton School District,Fitch Middle School,2004-05,177,455,38.9
59,51,Groton School District,Fitch Middle School,2005-06,191,467,40.9
59,51,Groton School District,Fitch Middle School,2006-07,200,459,43.6
59,51,Groton School District,Fitch Middle School,2007-08,198,455,43.5
59,51,Groton School District,Fitch Middle School,2008-09,195,432,45.1
59,51,Groton School District,Fitch Middle School,2009-10,214,409,52.3
59,51,Groton School District,Fitch Middle School,2010-11,183,411,44.5
59,52,Groton School District,West Side Middle School,2004-05,139,327,42.5
59,52,Groton School District,West Side Middle School,2005-06,142,314,45.2
59,52,Groton School District,West Side Middle School,2006-07,123,316,38.9
59,52,Groton School District,West Side Middle School,2007-08,113,293,38.6
59,52,Groton School District,West Side Middle School,2008-09,89,265,33.6
59,52,Groton School District,West Side Middle School,2009-10,142,276,51.4
59,52,Groton School District,West Side Middle School,2010-11,158,248,63.7
59,53,Groton School District,Carl C. Cutler Middle School,2004-05,64,482,13.3
59,53,Groton School District,Carl C. Cutler Middle School,2005-06,38,412,9.2
59,53,Groton School District,Carl C. Cutler Middle School,2006-07,34,395,8.6
59,53,Groton School District,Carl C. Cutler Middle School,2007-08,12,376,3.2
59,53,Groton School District,Carl C. Cutler Middle School,2008-09,27,374,7.2
59,53,Groton School District,Carl C. Cutler Middle School,2009-10,38,350,10.9
59,53,Groton School District,Carl C. Cutler Middle School,2010-11,48,359,13.4
59,61,Groton School District,Fitch Senior High School,2004-05,274,1473,18.6
59,61,Groton School District,Fitch Senior High School,2005-06,212,1397,15.2
59,61,Groton School District,Fitch Senior High School,2006-07,243,1390,17.5
59,61,Groton School District,Fitch Senior High School,2007-08,346,1413,24.5
59,61,Groton School District,Fitch Senior High School,2008-09,393,1388,28.3
59,61,Groton School District,Fitch Senior High School,2009-10,380,1306,29.1
59,61,Groton School District,Fitch Senior High School,2010-11,372,1271,29.3
60,2,Guilford School District,Guilford Lakes School,2004-05,9,457,2
60,2,Guilford School District,Guilford Lakes School,2005-06,23,470,4.9
60,2,Guilford School District,Guilford Lakes School,2006-07,23,457,5
60,2,Guilford School District,Guilford Lakes School,2007-08,20,449,4.5
60,2,Guilford School District,Guilford Lakes School,2008-09,16,438,3.7
60,2,Guilford School District,Guilford Lakes School,2009-10,26,433,6
60,2,Guilford School District,Guilford Lakes School,2010-11,21,409,5.1
60,3,Guilford School District,Melissa Jones School,2004-05,17,383,4.4
60,3,Guilford School District,Melissa Jones School,2005-06,21,369,5.7
60,3,Guilford School District,Melissa Jones School,2006-07,15,348,4.3
60,3,Guilford School District,Melissa Jones School,2007-08,20,350,5.7
60,3,Guilford School District,Melissa Jones School,2008-09,26,357,7.3
60,3,Guilford School District,Melissa Jones School,2009-10,27,347,7.8
60,3,Guilford School District,Melissa Jones School,2010-11,25,346,7.2
60,4,Guilford School District,Calvin Leete School,2004-05,16,289,5.5
60,4,Guilford School District,Calvin Leete School,2005-06,18,309,5.8
60,4,Guilford School District,Calvin Leete School,2006-07,15,305,4.9
60,4,Guilford School District,Calvin Leete School,2007-08,15,307,4.9
60,4,Guilford School District,Calvin Leete School,2008-09,16,335,4.8
60,4,Guilford School District,Calvin Leete School,2009-10,12,332,3.6
60,4,Guilford School District,Calvin Leete School,2010-11,17,335,5.1
60,6,Guilford School District,A. W. Cox School,2004-05,26,332,7.8
60,6,Guilford School District,A. W. Cox School,2005-06,15,343,4.4
60,6,Guilford School District,A. W. Cox School,2006-07,10,320,3.1
60,6,Guilford School District,A. W. Cox School,2007-08,14,347,4
60,6,Guilford School District,A. W. Cox School,2008-09,20,319,6.3
60,6,Guilford School District,A. W. Cox School,2009-10,25,321,7.8
60,6,Guilford School District,A. W. Cox School,2010-11,16,316,5.1
60,7,Guilford School District,A. Baldwin Middle School,2004-05,32,604,5.3
60,7,Guilford School District,A. Baldwin Middle School,2005-06,26,593,4.4
60,7,Guilford School District,A. Baldwin Middle School,2006-07,23,599,3.8
60,7,Guilford School District,A. Baldwin Middle School,2007-08,32,608,5.3
60,7,Guilford School District,A. Baldwin Middle School,2008-09,40,574,7
60,7,Guilford School District,A. Baldwin Middle School,2009-10,38,544,7
60,7,Guilford School District,A. Baldwin Middle School,2010-11,37,587,6.3
60,51,Guilford School District,E. C. Adams Middle School,2004-05,13,612,2.1
60,51,Guilford School District,E. C. Adams Middle School,2005-06,25,596,4.2
60,51,Guilford School District,E. C. Adams Middle School,2006-07,24,591,4.1
60,51,Guilford School District,E. C. Adams Middle School,2007-08,24,600,4
60,51,Guilford School District,E. C. Adams Middle School,2008-09,28,604,4.6
60,51,Guilford School District,E. C. Adams Middle School,2009-10,49,619,7.9
60,51,Guilford School District,E. C. Adams Middle School,2010-11,44,572,7.7
60,61,Guilford School District,Guilford High School,2004-05,37,1142,3.2
60,61,Guilford School District,Guilford High School,2005-06,38,1159,3.3
60,61,Guilford School District,Guilford High School,2006-07,27,1162,2.3
60,61,Guilford School District,Guilford High School,2007-08,38,1154,3.3
60,61,Guilford School District,Guilford High School,2008-09,61,1138,5.4
60,61,Guilford School District,Guilford High School,2009-10,77,1115,6.9
60,61,Guilford School District,Guilford High School,2010-11,75,1113,6.7
62,1,Hamden School District,Shepherd Glen School,2004-05,142,317,44.8
62,1,Hamden School District,Shepherd Glen School,2005-06,151,314,48.1
62,1,Hamden School District,Shepherd Glen School,2006-07,171,301,56.8
62,1,Hamden School District,Shepherd Glen School,2007-08,192,330,58.2
62,1,Hamden School District,Shepherd Glen School,2008-09,192,323,59.4
62,1,Hamden School District,Shepherd Glen School,2009-10,202,313,64.5
62,1,Hamden School District,Shepherd Glen School,2010-11,232,342,67.8
62,2,Hamden School District,Church Street School,2004-05,231,422,54.7
62,2,Hamden School District,Church Street School,2005-06,221,379,58.3
62,2,Hamden School District,Church Street School,2006-07,243,393,61.8
62,2,Hamden School District,Church Street School,2007-08,236,382,61.8
62,2,Hamden School District,Church Street School,2008-09,288,408,70.6
62,2,Hamden School District,Church Street School,2009-10,306,411,74.5
62,2,Hamden School District,Church Street School,2010-11,299,408,73.3
62,3,Hamden School District,Dunbar Hill School,2004-05,115,368,31.3
62,3,Hamden School District,Dunbar Hill School,2005-06,123,371,33.2
62,3,Hamden School District,Dunbar Hill School,2006-07,133,364,36.5
62,3,Hamden School District,Dunbar Hill School,2007-08,124,377,32.9
62,3,Hamden School District,Dunbar Hill School,2008-09,109,332,32.8
62,3,Hamden School District,Dunbar Hill School,2009-10,105,326,32.2
62,3,Hamden School District,Dunbar Hill School,2010-11,123,309,39.8
62,4,Hamden School District,Helen Street School,2004-05,126,344,36.6
62,4,Hamden School District,Helen Street School,2005-06,152,343,44.3
62,4,Hamden School District,Helen Street School,2006-07,171,342,50
62,4,Hamden School District,Helen Street School,2007-08,159,343,46.4
62,4,Hamden School District,Helen Street School,2008-09,170,306,55.6
62,4,Hamden School District,Helen Street School,2009-10,167,299,55.9
62,4,Hamden School District,Helen Street School,2010-11,142,283,50.2
62,10,Hamden School District,Spring Glen School,2004-05,92,335,27.5
62,10,Hamden School District,Spring Glen School,2005-06,97,333,29.1
62,10,Hamden School District,Spring Glen School,2006-07,82,310,26.5
62,10,Hamden School District,Spring Glen School,2007-08,80,319,25.1
62,10,Hamden School District,Spring Glen School,2008-09,78,347,22.5
62,10,Hamden School District,Spring Glen School,2009-10,84,358,23.5
62,10,Hamden School District,Spring Glen School,2010-11,85,377,22.5
62,11,Hamden School District,Ridge Hill School,2004-05,137,363,37.7
62,11,Hamden School District,Ridge Hill School,2005-06,159,346,46
62,11,Hamden School District,Ridge Hill School,2006-07,138,326,42.3
62,11,Hamden School District,Ridge Hill School,2007-08,156,348,44.8
62,11,Hamden School District,Ridge Hill School,2008-09,162,314,51.6
62,11,Hamden School District,Ridge Hill School,2009-10,149,314,47.5
62,11,Hamden School District,Ridge Hill School,2010-11,196,341,57.5
62,12,Hamden School District,Bear Path School,2004-05,45,524,8.6
62,12,Hamden School District,Bear Path School,2005-06,50,488,10.2
62,12,Hamden School District,Bear Path School,2006-07,67,509,13.2
62,12,Hamden School District,Bear Path School,2007-08,55,464,11.9
62,12,Hamden School District,Bear Path School,2008-09,55,464,11.9
62,12,Hamden School District,Bear Path School,2009-10,65,457,14.2
62,12,Hamden School District,Bear Path School,2010-11,63,466,13.5
62,14,Hamden School District,West Woods School,2004-05,29,484,6
62,14,Hamden School District,West Woods School,2005-06,42,494,8.5
62,14,Hamden School District,West Woods School,2006-07,47,482,9.8
62,14,Hamden School District,West Woods School,2007-08,50,495,10.1
62,14,Hamden School District,West Woods School,2008-09,59,501,11.8
62,14,Hamden School District,West Woods School,2009-10,55,512,10.7
62,14,Hamden School District,West Woods School,2010-11,63,535,11.8
62,52,Hamden School District,Hamden Middle School,2004-05,260,948,27.4
62,52,Hamden School District,Hamden Middle School,2005-06,268,974,27.5
62,52,Hamden School District,Hamden Middle School,2006-07,267,969,27.6
62,52,Hamden School District,Hamden Middle School,2007-08,194,911,21.3
62,52,Hamden School District,Hamden Middle School,2008-09,335,866,38.7
62,52,Hamden School District,Hamden Middle School,2009-10,334,881,37.9
62,52,Hamden School District,Hamden Middle School,2010-11,362,900,40.2
62,61,Hamden School District,Hamden High School,2004-05,424,2199,19.3
62,61,Hamden School District,Hamden High School,2005-06,365,2155,16.9
62,61,Hamden School District,Hamden High School,2006-07,441,2171,20.3
62,61,Hamden School District,Hamden High School,2007-08,250,2192,11.4
62,61,Hamden School District,Hamden High School,2008-09,539,2113,25.5
62,61,Hamden School District,Hamden High School,2009-10,428,1973,21.7
62,61,Hamden School District,Hamden High School,2010-11,647,1936,33.4
63,1,Hampton School District,Hampton Elementary School,2004-05,16,162,9.9
63,1,Hampton School District,Hampton Elementary School,2005-06,18,166,10.8
63,1,Hampton School District,Hampton Elementary School,2006-07,15,165,9.1
63,1,Hampton School District,Hampton Elementary School,2007-08,11,166,6.6
63,1,Hampton School District,Hampton Elementary School,2008-09,25,149,16.8
63,1,Hampton School District,Hampton Elementary School,2009-10,22,143,15.4
63,1,Hampton School District,Hampton Elementary School,2010-11,26,139,18.7
64,1,Hartford School District,Americas Choice at SAND,2004-05,296,371,79.8
64,1,Hartford School District,Americas Choice at SAND,2005-06,276,350,78.9
64,1,Hartford School District,Americas Choice at SAND,2006-07,308,351,87.7
64,1,Hartford School District,Americas Choice at SAND,2007-08,366,366,100
64,1,Hartford School District,Americas Choice at SAND,2008-09,442,442,100
64,1,Hartford School District,Americas Choice at SAND,2009-10,413,413,100
64,1,Hartford School District,Americas Choice at SAND,2010-11,463,463,100
64,3,Hartford School District,Barnard-Brown School,2004-05,365,457,79.9
64,3,Hartford School District,Barnard-Brown School,2005-06,377,426,88.5
64,3,Hartford School District,Barnard-Brown School,2006-07,335,388,86.3
64,3,Hartford School District,Barnard-Brown School,2007-08,333,334,99.7
64,4,Hartford School District,Batchelder School,2004-05,363,554,65.5
64,4,Hartford School District,Batchelder School,2005-06,404,552,73.2
64,4,Hartford School District,Batchelder School,2006-07,372,510,72.9
64,4,Hartford School District,Batchelder School,2007-08,578,577,100
64,4,Hartford School District,Batchelder School,2008-09,546,546,100
64,4,Hartford School District,Batchelder School,2009-10,568,568,100
64,4,Hartford School District,Batchelder School,2010-11,580,580,100
